0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.580241022803323125e-01,0.000000000000000000e+00,1.068433108308110696e-01,2.974828479260238634e-01,1.669856431041541467e-02,0.000000000000000000e+00,2.066668208070149629e-02,0.000000000000000000e+00,1.458797263280138812e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.761467009633253533e-01,1.193201393978063907e-01,1.294505660493061039e-01,2.517470585872193523e-01,1.103464282014470083e-01,0.000000000000000000e+00,1.055975094265554498e-01,1.124725003353473606e-02,0.000000000000000000e+00,2.026475968291076568e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073377493449192976e-01,2.189523334288966117e-01,1.175379940269788565e-01,3.594546063150304976e-02,1.108755625409516138e-01,5.364146339184363427e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.403471161128676648e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174841393422089847e-01,1.895021047886042143e-01,2.649214629670081367e-01,7.226480342632320142e-02,0.000000000000000000e+00,1.504736816803503574e-01,1.048584882052663453e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.871939242677939652e-01,1.511542453100734040e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.318831416580998617e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.985477436923818173e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.540349477327852268e-01,2.063545004691986762e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.751008605473098334e-01,1.668466418233683080e-01,5.300052788082007527e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.962721245543883719e-02,0.000000000000000000e+00,2.148884131711174816e-01,9.166539588742311784e-02,0.000000000000000000e+00,2.176952804307007439e-01,0.000000000000000000e+00,1.947374962329544434e-01,3.878788997439873432e-02,2.435813592814275313e-02,1.608075267594960278e-01,1.874365810569099677e-01,2.387490307947535695e-01,3.623706901556577598e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.581283046846435381e-04,0.000000000000000000e+00,3.391492897573059606e-01,1.200599534181902295e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.821291501297958536e-03,9.799201398966773946e-02,7.796707153046076623e-03,3.731750814110599418e-02,2.594384066725214377e-01,1.847336800413792723e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.910394448558438985e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.167418168879464480e-02,0.000000000000000000e+00,1.333310441526912304e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.207752438086394708e-01,0.000000000000000000e+00,4.648949427228432629e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.855831365455285209e-02,0.000000000000000000e+00,4.637476002998584118e-02,0.000000000000000000e+00,1.411149098147612690e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.874544717384199255e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.893177906410084710e-02,2.389352442585609970e-01,3.602223195281435975e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.796797091027945714e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.648367168705160424e-02,0.000000000000000000e+00,3.325673458532464877e-01,0.000000000000000000e+00,1.731196527821287079e-01,5.190409436052266512e-02,1.380482720900358118e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.853204349252671523e-01,0.000000000000000000e+00,1.355440711040265256e-01,3.526681710181641533e-02,5.165193148848751942e-02,7.966339942713542011e-02,9.272471326156823956e-02,9.903081372875773003e-02,1.777890018948525552e-01,2.628860168458060920e-01,3.475556602939714468e-01,5.974532882962203112e-02,6.014393496073471707e-02,0.000000000000000000e+00,1.749415798918735609e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.229234116442499247e-01,3.681476825402495989e-01,5.292435921527943038e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.575416666769952956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.690560846277318896e-01,4.743088693152962276e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.114063878749627229e-01,2.307261007736109149e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.227890747659436677e-01,0.000000000000000000e+00,2.695787251935448658e-01,1.093379975872559862e-01,7.867848189074751197e-02,7.374748582853091206e-02,0.000000000000000000e+00,1.164468506690021360e-01,1.536989467551831412e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.341164407575490825e-01,8.788738723777578254e-02,0.000000000000000000e+00
1.580241022803323125e-01,0.000000000000000000e+00,1.796797091027945714e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.825294273938781520e-01,0.000000000000000000e+00,1.041521283679178872e-01,2.231216974282311249e-01,0.000000000000000000e+00,5.390698173928759607e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.529121350157522485e-01,2.447139161630537962e-01,2.057522837430422469e-01,3.858567411618983069e-03,3.042741630466067604e-01,7.040071793239327524e-02,0.000000000000000000e+00,5.752788435661979061e-02,3.848105441344114030e-01,9.301518927384144764e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.041599805762391306e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.666242032726451328e-02,0.000000000000000000e+00,7.353977787544556388e-02,5.136878803280915395e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.364964969807992146e-01,0.000000000000000000e+00,4.826724187349305806e-02,8.068588355522465783e-02,0.000000000000000000e+00,2.297951934904639559e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.073121366653475975e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.498315291321308307e-01,0.000000000000000000e+00,1.363659771991475485e-02,0.000000000000000000e+00,2.915657335195674382e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.520372441879365821e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.894641369464741598e-02,9.690394071946721588e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.725460987241741018e-01,2.425612872430689682e-01,1.423186829604574932e-01,2.751902501430462111e-01,1.284837506635926746e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029788465060098718e-01,0.000000000000000000e+00,1.113657748072497677e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.140176525930711338e-02,2.073244319159523730e-01,7.443471094365322616e-02,1.640498686225549119e-01,3.922137447104450114e-01,1.406261965313631013e-01,2.432219034438896088e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.807004170297494605e-01,0.000000000000000000e+00,2.199336931769267298e-02,0.000000000000000000e+00,5.687227017317676436e-01,3.619594280822344134e-01,1.079847673251042445e-01,1.872171793938766371e-01,1.166625491141408122e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.193894844895973667e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.697004410011831693e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.811597602595511169e-01,1.321211526937966785e-01,3.090880107253190373e-02,1.934990446271689646e-01,3.647739419576114667e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.068433108308110696e-01,8.962721245543883719e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.725460987241741018e-01,0.000000000000000000e+00,2.175221809036013282e-02,1.671512580670489190e-01,2.218465818752382579e-01,1.332706833753771192e-01,2.931125927978212638e-03,1.094057190142960490e-01,0.000000000000000000e+00,2.003422042917796797e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.432862040379438984e-02,4.843226226884271568e-02,6.696034849167642466e-02,3.423446253258112960e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.154015023875997456e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.107496185024350377e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.513698759026379848e-01,2.108345983587771311e-01,8.177750544568519742e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.672174319079360705e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.336122075026909384e-01,3.825181186669932565e-01,2.175913708024059812e-01,3.069964810007153044e-01,1.661132649750404755e-01,1.437359711433391363e-01,5.422299328279342467e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.250582640201317319e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.514868398296788918e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.696182416415214500e-01,6.996317545538268366e-03,0.000000000000000000e+00,1.328104102832540490e-01,0.000000000000000000e+00,1.355781440531126369e-01,0.000000000000000000e+00
2.974828479260238634e-01,0.000000000000000000e+00,6.648367168705160424e-02,2.825294273938781520e-01,2.425612872430689682e-01,2.175221809036013282e-02,0.000000000000000000e+00,1.445098165367931231e-01,4.579815749884599135e-02,4.107027649762317045e-01,0.000000000000000000e+00,7.333716045436551589e-02,3.608313776918045668e-02,8.014771652235332111e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.500178309626290230e-01,0.000000000000000000e+00,2.119718162156881969e-01,0.000000000000000000e+00,7.262510237516130174e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.478229567920351095e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.673439938183949649e-01,1.321402838190264550e-01,1.075526578325689030e-03,2.211297065444188248e-01,0.000000000000000000e+00,1.616114473862821921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.185779841669826279e-02,1.265242022787057934e-02,3.055113526062395654e-02,4.172969959892904729e-02,1.959225856074795491e-01,3.742838376023818747e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.569653542478929006e-02,1.352467856986245241e-02,8.056121429594641226e-02,0.000000000000000000e+00,9.991139500493840392e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.826304443973738881e-03,0.000000000000000000e+00,6.971592712277664694e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.761277217471370060e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531793481320669337e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.669856431041541467e-02,2.148884131711174816e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.423186829604574932e-01,1.671512580670489190e-01,1.445098165367931231e-01,0.000000000000000000e+00,1.692695839391179236e-01,4.872032256004200901e-04,2.062012211368201980e-02,0.000000000000000000e+00,4.044213189661999275e-02,4.751615875759995777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.119285541646717452e-01,2.065653814250860698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174594969108817000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.258087166554297587e-01,1.625231458595216005e-01,0.000000000000000000e+00,3.175541410909188955e-01,9.412350101021109416e-02,4.500258870548843326e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.615310833194340656e-01,5.830109288558689429e-02,0.000000000000000000e+00,2.781199998225815651e-01,2.073646472157558707e-01,4.529935005358037142e-02,1.184733601603862596e-01,1.227966576957097433e-01,0.000000000000000000e+00,1.500861046687166356e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.251648530586954633e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.622069212383542014e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.027779907091008860e-01,6.773809782966024040e-02,1.595217812267225033e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.166539588742311784e-02,3.325673458532464877e-01,1.041521283679178872e-01,2.751902501430462111e-01,2.218465818752382579e-01,4.579815749884599135e-02,1.692695839391179236e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333035187955812668e-02,0.000000000000000000e+00,4.324624254383866405e-03,0.000000000000000000e+00,8.900983121936724418e-02,2.655311897125630094e-01,0.000000000000000000e+00,1.443845405684521521e-01,1.796694658883988827e-01,6.091899388076034427e-02,3.251896271551898976e-01,0.000000000000000000e+00,2.165483570763971632e-01,8.142803232047432505e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.296541582315628882e-01,1.745998053379100856e-01,6.834296328997019332e-02,0.000000000000000000e+00,2.352905930076352459e-01,1.944830999860744369e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.885746751233002283e-01,2.801666010513465532e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.768845416999377029e-01,1.137114515064003434e-01,2.129562436945190707e-01,0.000000000000000000e+00,6.435196868464895248e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.870532547675772039e-01,0.000000000000000000e+00,3.015704975509350683e-01,0.000000000000000000e+00,1.445264282823215118e-01,2.298448646971190945e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.016345268170154137e-01,7.368562038918510804e-02,0.000000000000000000e+00,4.240621421865992113e-02,3.234867281593895583e-01,2.650558602181152246e-01,0.000000000000000000e+00
2.066668208070149629e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.231216974282311249e-01,1.284837506635926746e-02,1.332706833753771192e-01,4.107027649762317045e-01,4.872032256004200901e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.139449339144230078e-01,9.004511922157173998e-02,5.901692971169388013e-02,2.182903284556806656e-01,2.484710699936845679e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.068772331449598767e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.132881429046574295e-02,5.412242313416953943e-02,2.722377443849214110e-02,0.000000000000000000e+00,1.205524899504437225e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.489769946051976990e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.668500661422859466e-01,0.000000000000000000e+00,1.210448030143680687e-01,0.000000000000000000e+00,2.546861140978910060e-02,1.125141095881706660e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.911416897800531492e-02,0.000000000000000000e+00
